<DATE>;<TIME>;<LAST>;<VOL>;<ID>;<OPER>
20180620;000000;0.0455500;0.0472000;0.0455400;0.0472000;32108470000
20180621;000000;0.0472200;0.0477800;0.0467100;0.0469600;28286530000
20180622;000000;0.0472800;0.0475300;0.0464900;0.0466000;19772860000
20180625;000000;0.0468800;0.0472700;0.0465600;0.0467000;17510330000
20180626;000000;0.0469400;0.0471800;0.0467100;0.0469000;13433430000
20180627;000000;0.0470700;0.0475900;0.0467500;0.0473500;21367050000
20180628;000000;0.0474000;0.0486700;0.0473500;0.0478300;29919110000
20180629;000000;0.0480200;0.0488900;0.0480000;0.0480100;20937130000
20180702;000000;0.0479200;0.0484400;0.0474100;0.0483300;24824980000
20180703;000000;0.0483900;0.0487200;0.0481900;0.0483800;13164010000
20180704;000000;0.0484300;0.0488000;0.0482600;0.0485600;11939050000
20180705;000000;0.0485000;0.0487300;0.0483200;0.0486600;12524220000
20180706;000000;0.0485600;0.0492000;0.0484000;0.0485000;14753600000
20180709;000000;0.0488000;0.0493900;0.0487300;0.0493900;14640710000
20180710;000000;0.0494400;0.0494700;0.0488400;0.0490300;12050010000
20180711;000000;0.0487200;0.0488400;0.0483800;0.0486000;13904150000
20180712;000000;0.0485100;0.0488400;0.0478800;0.0483100;12577500000
20180713;000000;0.0484700;0.0497500;0.0482800;0.0497500;26846490000
20180716;000000;0.0497000;0.0499800;0.0493600;0.0494000;20495430000
20180717;000000;0.0493700;0.0494500;0.0486000;0.0487200;12846730000
20180718;000000;0.0487000;0.0490300;0.0484800;0.0485300;8774470000
20180719;000000;0.0486400;0.0487800;0.0474500;0.0478400;19688940000
20180720;000000;0.0478400;0.0486900;0.0473700;0.0482500;15235260000
20180723;000000;0.0481800;0.0489800;0.0481800;0.0482400;7432600000
20180724;000000;0.0484100;0.0484700;0.0479100;0.0482200;10623970000
20180725;000000;0.0477000;0.0479900;0.0471600;0.0479500;15508660000
20180726;000000;0.0480500;0.0482300;0.0475300;0.0475800;8125530000
20180727;000000;0.0477000;0.0479500;0.0474100;0.0478200;6888020000
20180730;000000;0.0477100;0.0480700;0.0475300;0.0479700;7334910000
20180731;000000;0.0476200;0.0482800;0.0476200;0.0482800;9288130000
20180801;000000;0.0481000;0.0488600;0.0480700;0.0482800;13561080000
20180802;000000;0.0482800;0.0484600;0.0474500;0.0475800;9249250000
20180803;000000;0.0476800;0.0477000;0.0469400;0.0473500;10183990000
20180806;000000;0.0474000;0.0476300;0.0467900;0.0468100;10783770000
20180807;000000;0.0469000;0.0473500;0.0465600;0.0468000;8080990000
20180808;000000;0.0466100;0.0468200;0.0453000;0.0456900;30142840000
20180809;000000;0.0453700;0.0453700;0.0422100;0.0451100;62868960000
20180810;000000;0.0450000;0.0451300;0.0428400;0.0433700;29106970000
20180813;000000;0.0427400;0.0437800;0.0425100;0.0429500;21936400000
20180814;000000;0.0432400;0.0437000;0.0426700;0.0436400;15074150000
20180815;000000;0.0435000;0.0438900;0.0431500;0.0434000;12121890000
20180816;000000;0.0436000;0.0438800;0.0434800;0.0438800;7835690000
20180817;000000;0.0437600;0.0438900;0.0433000;0.0437100;8418260000
20180820;000000;0.0438200;0.0442900;0.0438100;0.0441500;6250420000
20180821;000000;0.0442100;0.0444000;0.0437100;0.0441500;7946540000
20180822;000000;0.0441400;0.0442000;0.0427900;0.0430000;23162850000
20180823;000000;0.0429000;0.0430000;0.0410700;0.0413900;33310630000
20180824;000000;0.0413000;0.0415200;0.0401800;0.0410200;32374710000
20180827;000000;0.0412900;0.0421500;0.0412400;0.0421500;13815880000
20180828;000000;0.0422500;0.0422800;0.0415000;0.0415300;10246560000
20180829;000000;0.0415900;0.0419900;0.0410700;0.0419900;12190350000
20180830;000000;0.0420000;0.0421700;0.0411000;0.0412200;12480690000
20180831;000000;0.0411800;0.0415500;0.0408500;0.0414000;14237560000
20180903;000000;0.0412300;0.0415100;0.0410500;0.0412900;6704070000
20180904;000000;0.0413000;0.0417300;0.0408600;0.0409200;10078410000
20180905;000000;0.0409400;0.0411100;0.0400200;0.0400200;13839350000
20180906;000000;0.0400600;0.0403500;0.0394300;0.0395000;19835260000
20180907;000000;0.0396200;0.0399500;0.0390300;0.0393300;16364430000
20180910;000000;0.0393700;0.0394800;0.0384200;0.0386000;22278550000
20180911;000000;0.0386300;0.0391000;0.0383400;0.0390000;20471050000
20180912;000000;0.0391900;0.0398000;0.0390300;0.0396000;17511720000
20180913;000000;0.0396600;0.0416800;0.0396100;0.0404800;37611570000
20180914;000000;0.0405500;0.0409800;0.0396600;0.0400500;25870410000
20180917;000000;0.0401000;0.0404300;0.0398100;0.0400400;13064640000
20180918;000000;0.0399700;0.0412000;0.0399500;0.0411800;17384940000
20180919;000000;0.0413500;0.0418000;0.0410700;0.0412800;19606390000
20180920;000000;0.0413900;0.0420000;0.0409000;0.0411100;35095420000
20180921;000000;0.0412100;0.0422000;0.0408100;0.0422000;17926500000
20180924;000000;0.0419000;0.0424500;0.0415600;0.0419100;22721670000
20180925;000000;0.0420500;0.0422500;0.0415000;0.0416000;10342200000
20180926;000000;0.0417000;0.0417300;0.0410000;0.0411800;17679490000
20180927;000000;0.0411800;0.0416900;0.0404500;0.0413000;24973930000
20180928;000000;0.0415100;0.0415900;0.0404700;0.0407600;22598440000
20181001;000000;0.0409200;0.0410100;0.0401400;0.0403100;13107190000
20181002;000000;0.0405400;0.0406700;0.0401200;0.0403700;9863180000
20181003;000000;0.0403700;0.0409500;0.0401800;0.0407100;16607130000
20181004;000000;0.0406900;0.0409900;0.0396300;0.0399000;21443730000
20181005;000000;0.0398700;0.0400000;0.0393400;0.0395800;13771600000
20181008;000000;0.0396800;0.0398000;0.0388200;0.0392100;15054560000
20181009;000000;0.0393500;0.0396600;0.0384000;0.0384000;22327490000
20181010;000000;0.0385500;0.0386600;0.0377600;0.0381300;20574150000
20181011;000000;0.0373900;0.0378600;0.0365800;0.0377000;45030760000
20181012;000000;0.0380000;0.0384000;0.0373700;0.0379500;20949230000
20181015;000000;0.0381800;0.0388000;0.0379000;0.0384900;16090090000
20181016;000000;0.0384900;0.0389500;0.0376100;0.0384000;25922010000
20181017;000000;0.0386700;0.0388700;0.0380100;0.0384600;19671440000
20181018;000000;0.0383800;0.0385000;0.0377400;0.0379300;11791330000
20181019;000000;0.0379800;0.0379800;0.0368500;0.0368900;19679100000
20181022;000000;0.0369000;0.0370300;0.0358600;0.0361400;26955180000
20181023;000000;0.0359300;0.0363800;0.0352000;0.0362000;24849040000
20181024;000000;0.0363000;0.0371400;0.0358500;0.0368500;28767740000
20181025;000000;0.0362800;0.0365200;0.0360300;0.0363500;11170140000
20181026;000000;0.0362000;0.0362200;0.0356200;0.0357400;14443800000
20181029;000000;0.0356500;0.0367000;0.0356500;0.0364000;12796980000
20181030;000000;0.0362900;0.0366700;0.0360100;0.0366000;11713000000
20181031;000000;0.0367600;0.0370500;0.0365800;0.0365800;14290200000
20181101;000000;0.0366600;0.0366850;0.0358500;0.0362000;17981000000
20181102;000000;0.0362250;0.0363500;0.0360400;0.0361300;11437990000
20181106;000000;0.0362000;0.0366200;0.0361400;0.0361500;15875830000
20181107;000000;0.0360050;0.0381900;0.0357300;0.0381900;58093580000
20181108;000000;0.0383000;0.0387400;0.0377950;0.0380300;35870320000
20181109;000000;0.0378550;0.0380800;0.0371000;0.0375700;20833190000
20181112;000000;0.0377050;0.0385000;0.0377050;0.0381800;19702620000
20181113;000000;0.0380500;0.0391500;0.0377350;0.0384400;32378640000
20181114;000000;0.0383000;0.0385700;0.0378000;0.0381500;17589960000
20181115;000000;0.0383850;0.0394000;0.0381650;0.0392800;32868290000
20181116;000000;0.0395200;0.0395600;0.0388750;0.0391600;19572080000
20181119;000000;0.0391650;0.0395000;0.0385000;0.0388000;12616220000
20181120;000000;0.0387200;0.0387200;0.0373450;0.0374300;20463240000
20181121;000000;0.0372150;0.0376800;0.0368650;0.0372200;23310430000
20181122;000000;0.0374100;0.0377700;0.0372100;0.0373000;13766610000
20181123;000000;0.0372500;0.0373700;0.0367150;0.0370600;12312790000
20181126;000000;0.0370250;0.0371650;0.0355500;0.0366950;31024200000
20181127;000000;0.0367000;0.0372000;0.0365050;0.0368300;12301580000
20181128;000000;0.0369200;0.0376850;0.0368150;0.0375800;15880410000
20181129;000000;0.0376000;0.0383350;0.0375000;0.0380300;21860080000
20181130;000000;0.0377950;0.0378450;0.0371050;0.0373000;12334370000
20181203;000000;0.0375050;0.0381700;0.0375000;0.0376000;13213410000
20181204;000000;0.0375850;0.0377900;0.0369550;0.0369900;18728620000
20181205;000000;0.0367550;0.0370600;0.0365200;0.0369950;16813310000
20181206;000000;0.0367900;0.0368400;0.0362500;0.0367100;12541530000
20181207;000000;0.0367850;0.0370400;0.0364750;0.0365550;17029010000
20181210;000000;0.0363850;0.0366900;0.0361000;0.0361000;11251500000
20181211;000000;0.0363150;0.0363550;0.0359400;0.0360050;10806500000
20181212;000000;0.0361300;0.0362500;0.0358350;0.0362500;12153500000
20181213;000000;0.0362400;0.0362800;0.0359100;0.0360800;7881500000
20181214;000000;0.0360000;0.0360700;0.0355550;0.0359950;12106260000
20181217;000000;0.0358850;0.0369500;0.0358850;0.0363400;20124470000
20181218;000000;0.0361000;0.0362500;0.0356400;0.0362000;16827940000
20181219;000000;0.0359050;0.0365400;0.0357000;0.0363000;12791560000
20181220;000000;0.0362150;0.0362250;0.0357000;0.0358700;23188430000
20181221;000000;0.0358000;0.0360900;0.0352450;0.0352450;17988290000
20181224;000000;0.0354050;0.0356400;0.0346200;0.0347200;22114870000
20181225;000000;0.0344750;0.0345000;0.0330500;0.0341750;26686690000
20181226;000000;0.0343000;0.0346950;0.0340050;0.0344550;17639740000
20181227;000000;0.0348500;0.0349050;0.0340500;0.0340500;20590430000
20181228;000000;0.0341950;0.0344300;0.0337700;0.0339100;20333380000
20181229;000000;0.0340950;0.0341450;0.0338500;0.0338950;5509940000
20190103;000000;0.0339050;0.0343600;0.0336600;0.0342100;9001460000
20190104;000000;0.0342450;0.0346200;0.0342200;0.0346200;8608060000
20190108;000000;0.0346550;0.0349950;0.0344700;0.0348400;10977620000
20190109;000000;0.0349950;0.0351400;0.0348450;0.0350000;12256750000
20190110;000000;0.0350000;0.0350600;0.0346500;0.0350450;12840740000
20190111;000000;0.0351250;0.0354350;0.0349600;0.0351850;14970520000
20190114;000000;0.0350000;0.0353350;0.0348050;0.0353000;9264850000
20190115;000000;0.0353300;0.0358000;0.0353150;0.0354650;13744240000
20190116;000000;0.0355800;0.0357300;0.0353700;0.0356500;8729340000
20190117;000000;0.0356800;0.0357800;0.0355550;0.0357050;8701670000
20190118;000000;0.0358050;0.0371000;0.0358050;0.0371000;34554650000
20190121;000000;0.0371800;0.0376300;0.0368050;0.0368900;23320500000
20190122;000000;0.0368500;0.0373200;0.0366050;0.0371000;21888460000
20190123;000000;0.0371400;0.0376850;0.0370200;0.0375350;23608330000
20190124;000000;0.0375400;0.0379800;0.0367400;0.0369250;38135060000
20190125;000000;0.0370100;0.0371750;0.0366400;0.0369600;16761920000
20190128;000000;0.0370100;0.0374250;0.0367150;0.0369400;17737840000
20190129;000000;0.0369400;0.0374700;0.0367100;0.0374200;13435360000
20190130;000000;0.0373850;0.0375000;0.0372000;0.0374800;9930190000
20190131;000000;0.0376500;0.0378950;0.0374250;0.0377700;13828580000
20190201;000000;0.0376200;0.0380400;0.0375550;0.0379150;16323750000
20190204;000000;0.0379550;0.0384200;0.0379500;0.0383450;14942400000
20190205;000000;0.0384300;0.0385000;0.0380850;0.0382100;12458410000
20190206;000000;0.0381700;0.0381850;0.0376100;0.0376100;15759410000
20190207;000000;0.0375650;0.0375700;0.0369500;0.0370100;14756440000
20190208;000000;0.0368500;0.0373100;0.0367600;0.0371300;12128720000
20190211;000000;0.0371050;0.0376150;0.0371050;0.0376000;10873990000
20190212;000000;0.0377950;0.0380650;0.0376850;0.0379000;13542860000
20190213;000000;0.0379800;0.0380050;0.0369300;0.0369850;20900680000
20190214;000000;0.0363950;0.0364650;0.0356150;0.0360400;36402430000
20190215;000000;0.0361550;0.0366100;0.0361150;0.0366000;14710630000
20190218;000000;0.0367000;0.0369000;0.0360650;0.0363300;12283550000
20190219;000000;0.0363400;0.0366950;0.0360050;0.0362450;10453860000
20190220;000000;0.0362500;0.0365400;0.0362400;0.0364200;7201490000
20190221;000000;0.0365100;0.0365100;0.0358150;0.0360650;13532870000
20190222;000000;0.0360650;0.0362800;0.0359100;0.0360800;8281340000
20190225;000000;0.0362250;0.0363950;0.0359100;0.0362400;10833590000
20190226;000000;0.0362000;0.0362650;0.0357750;0.0358000;13626860000
20190227;000000;0.0359500;0.0360350;0.0356500;0.0359550;16437820000
20190228;000000;0.0358850;0.0361450;0.0357600;0.0359000;10493640000
20190301;000000;0.0359950;0.0360950;0.0359000;0.0360300;9571280000
20190304;000000;0.0360150;0.0361550;0.0358750;0.0359700;7849390000
20190305;000000;0.0358900;0.0358900;0.0352800;0.0353000;18063690000
20190306;000000;0.0352000;0.0354950;0.0351750;0.0354950;10539670000
20190307;000000;0.0354350;0.0354550;0.0351100;0.0352200;11230520000
20190311;000000;0.0352000;0.0355000;0.0350800;0.0353700;13126300000
20190312;000000;0.0354850;0.0358450;0.0353700;0.0356500;13125240000
20190313;000000;0.0355250;0.0365500;0.0355100;0.0363400;20978750000
20190314;000000;0.0363350;0.0368000;0.0360200;0.0362150;18207180000
20190315;000000;0.0362500;0.0373900;0.0360700;0.0373900;36745180000
20190318;000000;0.0370250;0.0372150;0.0367100;0.0369200;25544400000
20190319;000000;0.0369200;0.0370000;0.0366600;0.0367700;9570360000
20190320;000000;0.0367550;0.0368500;0.0366050;0.0366900;14493680000
20190321;000000;0.0367900;0.0369600;0.0363050;0.0365150;19731070000
20190322;000000;0.0365500;0.0365500;0.0359300;0.0360000;13208650000
20190325;000000;0.0358500;0.0364050;0.0356700;0.0363300;14175660000
20190326;000000;0.0363250;0.0365000;0.0362050;0.0362500;11005840000
20190327;000000;0.0362500;0.0363500;0.0359500;0.0359500;6990910000
20190328;000000;0.0360050;0.0361000;0.0359500;0.0360000;5296460000
20190329;000000;0.0360900;0.0364400;0.0355550;0.0356450;20120410000
20190401;000000;0.0358000;0.0362500;0.0357600;0.0361950;12927990000
20190402;000000;0.0362000;0.0364500;0.0359700;0.0362000;10737870000
20190403;000000;0.0363150;0.0366650;0.0363100;0.0366100;20247570000
20190404;000000;0.0365600;0.0366100;0.0363100;0.0365000;6644490000
20190405;000000;0.0365050;0.0366100;0.0361300;0.0363200;9815670000
20190408;000000;0.0363800;0.0365550;0.0361750;0.0363000;10031870000
20190409;000000;0.0363350;0.0365000;0.0362800;0.0362800;18288970000
20190410;000000;0.0362850;0.0379900;0.0332100;0.0368850;63621530000
20190411;000000;0.0368850;0.0371100;0.0365400;0.0366950;13840140000
20190412;000000;0.0366950;0.0367400;0.0361300;0.0362550;12732780000
20190415;000000;0.0364150;0.0364550;0.0358450;0.0359700;15065190000
20190416;000000;0.0360100;0.0361500;0.0356750;0.0360800;16613990000
20190417;000000;0.0360950;0.0362150;0.0358700;0.0359000;10704490000
20190418;000000;0.0358700;0.0360200;0.0357000;0.0360100;12386810000
20190419;000000;0.0360250;0.0361000;0.0358000;0.0358100;4890570000
20190422;000000;0.0359850;0.0360400;0.0357750;0.0357850;6552000000
20190423;000000;0.0358500;0.0359650;0.0352050;0.0353300;24082650000
20190424;000000;0.0351650;0.0357700;0.0348550;0.0357700;24516290000
20190425;000000;0.0357000;0.0358000;0.0352700;0.0353750;13456250000
20190426;000000;0.0353750;0.0354100;0.0351000;0.0354100;11905430000
20190429;000000;0.0353700;0.0357000;0.0352850;0.0354300;7042890000
20190430;000000;0.0355850;0.0355900;0.0351500;0.0355000;12181240000
20190502;000000;0.0354800;0.0357750;0.0353500;0.0355400;5828040000
20190503;000000;0.0356500;0.0359850;0.0355750;0.0357800;8180520000
20190506;000000;0.0354000;0.0357600;0.0354000;0.0357600;5105090000
20190507;000000;0.0356600;0.0360950;0.0355750;0.0355750;8998200000
20190508;000000;0.0356700;0.0357300;0.0354600;0.0354600;6518470000
20190510;000000;0.0354600;0.0356200;0.0350700;0.0351950;9936790000
20190513;000000;0.0351900;0.0353900;0.0349750;0.0349750;9439810000
20190514;000000;0.0350700;0.0351900;0.0349100;0.0349300;10348280000
20190515;000000;0.0350350;0.0352800;0.0348150;0.0350950;18010140000
20190516;000000;0.0351050;0.0352500;0.0349600;0.0349600;8704130000
20190517;000000;0.0350000;0.0351650;0.0348550;0.0351000;8738100000
20190520;000000;0.0351350;0.0351650;0.0349750;0.0349900;6941940000
20190521;000000;0.0349950;0.0351450;0.0349000;0.0349000;8663300000
20190522;000000;0.0349250;0.0353300;0.0348350;0.0351850;10374240000
20190523;000000;0.0351000;0.0388500;0.0350300;0.0387500;105510700000
20190524;000000;0.0391100;0.0398450;0.0371200;0.0372000;133426840000
20190527;000000;0.0372000;0.0379450;0.0371900;0.0376100;19145500000
20190528;000000;0.0376900;0.0381300;0.0365350;0.0365350;39464410000
20190529;000000;0.0366250;0.0369350;0.0362300;0.0368000;32852140000
20190530;000000;0.0368250;0.0371800;0.0363000;0.0367000;30831640000
20190531;000000;0.0364250;0.0367050;0.0360550;0.0367050;15557700000
20190603;000000;0.0364950;0.0373450;0.0362500;0.0369800;36987160000
20190604;000000;0.0370050;0.0375400;0.0368400;0.0371800;19706100000
20190605;000000;0.0373950;0.0392000;0.0370800;0.0387000;88181860000
20190606;000000;0.0387050;0.0393700;0.0384050;0.0389700;34761020000
20190607;000000;0.0390000;0.0391950;0.0387000;0.0390000;16455220000
20190610;000000;0.0390550;0.0396400;0.0390200;0.0394500;22306590000
20190611;000000;0.0395000;0.0411450;0.0392550;0.0400000;75759630000
20190613;000000;0.0400850;0.0406500;0.0397850;0.0406500;24200740000
20190614;000000;0.0405250;0.0409000;0.0403200;0.0403200;19476900000
20190617;000000;0.0403350;0.0409300;0.0401200;0.0404850;18491100000
20190618;000000;0.0405500;0.0406650;0.0400300;0.0404400;18810720000
20190619;000000;0.0404350;0.0406600;0.0400350;0.0402300;17252350000
20190620;000000;0.0403150;0.0406000;0.0400850;0.0404150;30912230000
20190621;000000;0.0395000;0.0402000;0.0394750;0.0402000;31139810000
20190624;000000;0.0399750;0.0412850;0.0398500;0.0407250;39636060000
20190625;000000;0.0406900;0.0409000;0.0402000;0.0405750;19464420000
20190626;000000;0.0405500;0.0408250;0.0402500;0.0402600;14094610000
20190627;000000;0.0403500;0.0404600;0.0400500;0.0401300;13999930000
20190628;000000;0.0402650;0.0404350;0.0398700;0.0398800;10231860000
20190701;000000;0.0401900;0.0407000;0.0399550;0.0402500;20772630000
20190702;000000;0.0403000;0.0405350;0.0401500;0.0405000;10614070000
20190703;000000;0.0403250;0.0406000;0.0402250;0.0405850;11257910000
20190704;000000;0.0406200;0.0421950;0.0405250;0.0413950;74645370000
20190705;000000;0.0414550;0.0416350;0.0412700;0.0413550;40287240000
20190708;000000;0.0412500;0.0429250;0.0407150;0.0425500;88262500000
20190709;000000;0.0425500;0.0433450;0.0423500;0.0431300;55478550000
20190710;000000;0.0432850;0.0444000;0.0431050;0.0439300;84640760000
20190711;000000;0.0441500;0.0450000;0.0432450;0.0440000;84537120000
20190712;000000;0.0438500;0.0444500;0.0425400;0.0440000;66415090000
20190715;000000;0.0441450;0.0447900;0.0436400;0.0439900;43184740000
20190716;000000;0.0440000;0.0440400;0.0429800;0.0430100;28762390000
20190717;000000;0.0429950;0.0434900;0.0424100;0.0424450;31733080000
20190718;000000;0.0423950;0.0428750;0.0420100;0.0421800;35217500000
20190719;000000;0.0424500;0.0428500;0.0422000;0.0424000;19306450000
20190722;000000;0.0425300;0.0439000;0.0420400;0.0434050;52622210000
20190723;000000;0.0435950;0.0440000;0.0432200;0.0432300;25836990000
20190724;000000;0.0434400;0.0436600;0.0426200;0.0429500;21844850000
20190725;000000;0.0429600;0.0436900;0.0425200;0.0431500;22604560000
20190726;000000;0.0430950;0.0432200;0.0425500;0.0427000;21280390000
20190729;000000;0.0427650;0.0431000;0.0424700;0.0428100;13508650000
20190730;000000;0.0429000;0.0430600;0.0425650;0.0428000;10917470000
20190731;000000;0.0428050;0.0429500;0.0425000;0.0425000;14277000000
20190801;000000;0.0423900;0.0427800;0.0422500;0.0425350;17742300000
20190802;000000;0.0419950;0.0422000;0.0414300;0.0420150;61901000000
20190805;000000;0.0419350;0.0428400;0.0415000;0.0415450;28957380000
20190806;000000;0.0416550;0.0419100;0.0414500;0.0416000;19843980000
20190807;000000;0.0416100;0.0418200;0.0407500;0.0408500;34118480000
20190808;000000;0.0410850;0.0414900;0.0401250;0.0410000;58329170000
20190809;000000;0.0408900;0.0408950;0.0404600;0.0406000;15308110000
20190812;000000;0.0406950;0.0409500;0.0405250;0.0406000;14145470000
20190813;000000;0.0406100;0.0406550;0.0398850;0.0402200;27719120000
20190814;000000;0.0403200;0.0403550;0.0389200;0.0390100;31893100000
20190815;000000;0.0392350;0.0393650;0.0384900;0.0386300;30265780000
20190816;000000;0.0388200;0.0390650;0.0381000;0.0381000;21539680000
20190819;000000;0.0383500;0.0385750;0.0381400;0.0383650;22953560000
20190820;000000;0.0383600;0.0395200;0.0383600;0.0393200;39427840000
20190821;000000;0.0394050;0.0397550;0.0391400;0.0393300;20298460000
20190822;000000;0.0392500;0.0393800;0.0385700;0.0385700;17414290000
20190823;000000;0.0386200;0.0387750;0.0379450;0.0381050;25242550000
20190826;000000;0.0378950;0.0383950;0.0377700;0.0380600;18057760000
20190827;000000;0.0381450;0.0383800;0.0378850;0.0383800;19699900000
20190828;000000;0.0384400;0.0385150;0.0380850;0.0384700;14992000000
20190829;000000;0.0384450;0.0389800;0.0382700;0.0385800;24460970000
20190830;000000;0.0385800;0.0387900;0.0382850;0.0386800;22721990000
20190902;000000;0.0386600;0.0396800;0.0386100;0.0394050;30802070000
20190903;000000;0.0394450;0.0397350;0.0389100;0.0392000;23478360000
20190904;000000;0.0394200;0.0430950;0.0393750;0.0429100;172623080000
20190905;000000;0.0431450;0.0440000;0.0416500;0.0420050;113845420000
20190906;000000;0.0421700;0.0425650;0.0415500;0.0419500;34935330000
20190909;000000;0.0421250;0.0423300;0.0414100;0.0415000;23463630000
20190910;000000;0.0415650;0.0428300;0.0412450;0.0426500;58233980000
20190911;000000;0.0427700;0.0430500;0.0423600;0.0427000;34795530000
20190912;000000;0.0426000;0.0433000;0.0424600;0.0428750;35503930000
20190913;000000;0.0428800;0.0431450;0.0423000;0.0425000;20263440000
20190916;000000;0.0426900;0.0427850;0.0420800;0.0426700;19731990000
20190917;000000;0.0426000;0.0427900;0.0421200;0.0423400;23428810000
20190918;000000;0.0422850;0.0429200;0.0422200;0.0425550;26231830000
20190919;000000;0.0425600;0.0427000;0.0422550;0.0424550;19270620000
20190920;000000;0.0424450;0.0425150;0.0418800;0.0424000;18894530000
20190923;000000;0.0423050;0.0425900;0.0418800;0.0420700;12143770000
20190924;000000;0.0422250;0.0435000;0.0420700;0.0420750;60464910000
20190925;000000;0.0419950;0.0424750;0.0415150;0.0423000;22502360000
20190926;000000;0.0422850;0.0432000;0.0421250;0.0429200;33769250000
20190927;000000;0.0429550;0.0429800;0.0426300;0.0426950;9617950000
20190930;000000;0.0427000;0.0427650;0.0420050;0.0425950;15510810000
20191001;000000;0.0425400;0.0428150;0.0423000;0.0423000;9330090000
20191002;000000;0.0423500;0.0425000;0.0412950;0.0413100;25613940000
20191003;000000;0.0413450;0.0415700;0.0404350;0.0409000;41970240000
20191004;000000;0.0410750;0.0412900;0.0406550;0.0407500;15167640000
20191007;000000;0.0409250;0.0416400;0.0406800;0.0414650;16989050000
20191008;000000;0.0415400;0.0415400;0.0406550;0.0406550;19890520000
20191009;000000;0.0406650;0.0413000;0.0406650;0.0408000;14655360000
20191010;000000;0.0408150;0.0413500;0.0406650;0.0413500;13322500000
20191011;000000;0.0414250;0.0423950;0.0413950;0.0419250;34103450000
20191014;000000;0.0419400;0.0421800;0.0415050;0.0417500;12935840000
20191015;000000;0.0418100;0.0419450;0.0413000;0.0417000;15544660000
20191016;000000;0.0418700;0.0421600;0.0417250;0.0419800;11968370000
20191017;000000;0.0419800;0.0421650;0.0417050;0.0420050;8837100000
20191018;000000;0.0420000;0.0431000;0.0418800;0.0428000;34675140000
20191021;000000;0.0429800;0.0440600;0.0429200;0.0436400;49251600000
20191022;000000;0.0439500;0.0439500;0.0433200;0.0437000;23816260000
20191023;000000;0.0436550;0.0436600;0.0422800;0.0432000;52842630000
20191024;000000;0.0431500;0.0431850;0.0425300;0.0428550;28800610000
20191025;000000;0.0428700;0.0433000;0.0423750;0.0429850;30154980000
20191028;000000;0.0430300;0.0435400;0.0426550;0.0428250;22762370000
20191029;000000;0.0428200;0.0430600;0.0425950;0.0430600;14449960000
20191030;000000;0.0431000;0.0438750;0.0429450;0.0435000;35090330000
20191031;000000;0.0435900;0.0437600;0.0427000;0.0430900;28040870000
20191101;000000;0.0430150;0.0433300;0.0428200;0.0431450;16161730000
20191105;000000;0.0435800;0.0441000;0.0434000;0.0440250;30529660000
20191106;000000;0.0440300;0.0446800;0.0438000;0.0442000;89432510000
20191107;000000;0.0440500;0.0447500;0.0436050;0.0443000;50648010000
20191108;000000;0.0441650;0.0462500;0.0438100;0.0460000;100771170000
20191111;000000;0.0460800;0.0473400;0.0456750;0.0469500;95100090000
20191112;000000;0.0469900;0.0480000;0.0465950;0.0470000;75058880000
20191113;000000;0.0468200;0.0480000;0.0459500;0.0473300;71089130000
20191114;000000;0.0475050;0.0478800;0.0464650;0.0470650;47572330000
20191115;000000;0.0470650;0.0471450;0.0465300;0.0469200;23122730000
20191118;000000;0.0467800;0.0472200;0.0461400;0.0462000;24455560000
20191119;000000;0.0462550;0.0469500;0.0461000;0.0464600;22798880000
20191120;000000;0.0461950;0.0464500;0.0457350;0.0460000;24892740000
20191121;000000;0.0459000;0.0463750;0.0455600;0.0459950;21358390000
20191122;000000;0.0460000;0.0463600;0.0459200;0.0461900;14645790000
20191125;000000;0.0462300;0.0465900;0.0461000;0.0462500;10528110000
20191126;000000;0.0463000;0.0463650;0.0457050;0.0458750;21915030000
20191127;000000;0.0458700;0.0460000;0.0457550;0.0458000;10430610000
20191128;000000;0.0458100;0.0459350;0.0453000;0.0454300;18155520000
20191129;000000;0.0454000;0.0456800;0.0450900;0.0453300;20101810000
20191202;000000;0.0454450;0.0456300;0.0447650;0.0449150;25373910000
20191203;000000;0.0448550;0.0449650;0.0440150;0.0442450;29178240000
20191204;000000;0.0441700;0.0447850;0.0439050;0.0445950;20582070000
20191205;000000;0.0446500;0.0448450;0.0442700;0.0447150;11710550000
20191206;000000;0.0446950;0.0452750;0.0446200;0.0452750;16951700000
20191209;000000;0.0452700;0.0454500;0.0448150;0.0454500;18230990000
20191210;000000;0.0452200;0.0456500;0.0449650;0.0451700;17772140000
20191211;000000;0.0451950;0.0454850;0.0451000;0.0453050;12325440000
